subject_taxon_id,target_scientific_name,target_common_name,target_taxon_id,interaction
50984,Mollusca,Molluscs,47115,eats
50984,Gnathostomata,Vertebrates,355675,eats
50984,,Speargrass moth,974709,eats
50984,Menidia menidia,Atlantic Silverside,146827,eats
50984,Rhithropanopeus harrisii,White-tipped Mud Crab,81612,eats
50984,Corophium,,64637,eats
50984,Plantae,plants,47126,eats
50984,Emerita talpoida,Atlantic Sand Crab,47182,eats
50984,Gammarus,,59807,eats
50984,Cynoscion regalis,Weakfish,154500,eats
50984,Copepoda,Copepods,121643,eats
50984,Magnoliophyta,flowering plants,47125,eats
50984,Morone saxatilis,Striped Bass,51392,eats
50984,Detritus,Detritus Moth,319556,eats
50984,Amphipoda,Amphipods,47628,eats
50984,Sardinops sagax,Pacific Sardine,55535,eats
50984,Mugil cephalus,Sea Mullet,106222,eats
50984,Microgadus tomcod,Atlantic Tomcod,105765,eats
50984,Morone,Western Atlantic Temperate Basses,51394,eats
50984,Thunnus thynnus,Atlantic Bluefin Tuna,114126,eatenBy
50984,Homo sapiens,Human,43584,eatenBy
50984,Rachycentron canadum,Cobia,131491,eatenBy
50984,Morone saxatilis,Striped Bass,51392,eatenBy
50984,Pomatomus saltatrix,Bluefish,50984,eatenBy
50984,no name,Coral Pea,122098,eatenBy
50984,Animalia,Animals,1,preysOn
50984,Pisces,Vertebrates,355675,preysOn
50984,Menidia menidia,Atlantic Silverside,146827,preysOn
50984,Morone americana,White Perch,84432,preysOn
50984,Alosa sapidissima,American shad,49243,preysOn
50984,Morone saxatilis,Striped Bass,51392,preysOn
50984,Rhithropanopeus harrisii,White-tipped Mud Crab,81612,preysOn
50984,Emerita talpoida,Atlantic Sand Crab,47182,preysOn
50984,Melanogrammus aeglefinus,Haddock,82351,preysOn
50984,Gadus morhua,Atlantic Cod,63740,preysOn
50984,Mugil cephalus,Sea Mullet,106222,preysOn
50984,Cynoscion,Weakfishes,49513,preysOn
50984,Pomatomus saltatrix,Bluefish,50984,preysOn
50984,Sardinops sagax,Pacific Sardine,55535,preysOn
50984,Cynoscion regalis,Weakfish,154500,preysOn
50984,Microgadus tomcod,Atlantic Tomcod,105765,preysOn
50984,Thunnus thynnus,Atlantic Bluefin Tuna,114126,preyedUponBy
50984,Homo sapiens,Human,43584,preyedUponBy
50984,Rachycentron canadum,Cobia,131491,preyedUponBy
50984,Morone saxatilis,Striped Bass,51392,preyedUponBy
50984,Pomatomus saltatrix,Bluefish,50984,preyedUponBy
50984,no name,Coral Pea,122098,preyedUponBy
49961,Gastropoda,Gastropods,47114,eats
49961,Haemulon carbonarium,Caesar Grunt,130054,eats
49961,Bivalvia,Bivalves,47584,eats
49961,Thalassoma bifasciatum,Caribbean Bluehead Wrasse,49491,eats
49961,Isopoda,Isopods,48147,eats
49961,Pomatomus saltatrix,Bluefish,50984,eats
49961,Crangon,,47291,eats
49961,Hydrozoa,Hydrozoans,48921,eats
49961,Polychaeta,Polychaete Worms,47490,eats
49961,Porifera,Sponges,48824,eats
49961,Animalia,Animals,1,eats
49961,Pisces,Vertebrates,355675,eats
49961,Actinopterygii,Ray-finned Fishes,47178,eats
49961,Pleocyemata,"Crabs, Lobsters, and Allies",118451,eats
49961,Detritus,Detritus Moth,319556,eats
49961,Crustacea,Crustaceans,85493,eats
49961,Mollusca,Molluscs,47115,eats
49961,Zooplankton,,,eats
49961,Gnathostomata,Vertebrates,355675,eats
49961,Sipuncula,Peanut Worms,48665,eats
49961,,Speargrass moth,974709,eats
49961,Arthropoda,Arthropods,47120,eats
49961,Menidia menidia,Atlantic Silverside,146827,eats
49961,Rachycentron canadum,Cobia,131491,eatenBy
49961,Carcharhinus falciformis,Silky Shark,96754,eatenBy
49961,Carcharhinus perezii,Caribbean Reef Shark,188767,eatenBy
49961,Carcharodon carcharias,Great White Shark,50873,eatenBy
49961,Pisces,Vertebrates,355675,preysOn
49961,Animalia,Animals,1,preysOn
49961,Gastropoda,Gastropods,47114,preysOn
49961,Bivalvia,Bivalves,47584,preysOn
49961,Haemulon carbonarium,Caesar Grunt,130054,preysOn
49961,Thalassoma bifasciatum,Caribbean Bluehead Wrasse,49491,preysOn
49961,Menidia menidia,Atlantic Silverside,146827,preysOn
49961,Rachycentron canadum,Cobia,131491,preyedUponBy
49961,Carcharhinus falciformis,Silky Shark,96754,preyedUponBy
49961,Carcharhinus perezii,Caribbean Reef Shark,188767,preyedUponBy
49961,Carcharodon carcharias,Great White Shark,50873,preyedUponBy
51392,Lepomis macrochirus,Bluegill,49591,eats
51392,Oncorhynchus tshawytscha,Chinook Salmon,54191,eats
51392,Crustacea,Crustaceans,85493,eats
51392,Gnathostomata,Vertebrates,355675,eats
51392,Insecta,Insects,47158,eats
51392,Trichoptera,Caddisflies,62164,eats
51392,Dorosoma petenense,Threadfin Shad,99545,eats
51392,Pisces,Vertebrates,355675,eats
51392,Mugil,Mullets,85529,eats
51392,Lepomis,Common Sunfishes,49592,eats
51392,Gambusia affinis,Western Mosquitofish,59115,eats
51392,,Speargrass moth,974709,eats
51392,Menidia menidia,Atlantic Silverside,146827,eats
51392,Corophium,,64637,eats
51392,Morone americana,White Perch,84432,eats
51392,Microgadus tomcod,Atlantic Tomcod,105765,eats
51392,Gammarus,,59807,eats
51392,Mytilus edulis,Blue Mussel Complex,1108240,eats
51392,Mollusca,Molluscs,47115,eats
51392,Cynoscion regalis,Weakfish,154500,eats
51392,Pomatomus saltatrix,Bluefish,50984,eats
51392,Morone saxatilis,Striped Bass,51392,eats
51392,Gastropoda,Gastropods,47114,eats
51392,Polychaeta,Polychaete Worms,47490,eats
51392,Annelida,Segmented Worms,47491,eats
51392,Animalia,Animals,1,eats
51392,Telmatogetoninae,Intertidal Midges,495788,eats
51392,Alosa sapidissima,American shad,49243,eats
51392,Rhithropanopeus harrisii,White-tipped Mud Crab,81612,eats
51392,Copepoda,Copepods,121643,eats
51392,Cyprinus carpio,European Carp,53911,eats
51392,Actinopterygii,Ray-finned Fishes,47178,eats
51392,Homo sapiens,Human,43584,eatenBy
51392,no name,Coral Pea,122098,eatenBy
51392,Pomatomus saltatrix,Bluefish,50984,eatenBy
51392,Morone saxatilis,Striped Bass,51392,eatenBy
51392,Pandion haliaetus,Osprey,116999,eatenBy
51392,Mytilus edulis,Blue Mussel Complex,1108240,preysOn
51392,Dorosoma petenense,Threadfin Shad,99545,preysOn
51392,Menidia menidia,Atlantic Silverside,146827,preysOn
51392,Gambusia affinis,Western Mosquitofish,59115,preysOn
51392,Microgadus tomcod,Atlantic Tomcod,105765,preysOn
51392,Pomatomus saltatrix,Bluefish,50984,preysOn
51392,Cynoscion regalis,Weakfish,154500,preysOn
51392,Morone americana,White Perch,84432,preysOn
51392,Morone saxatilis,Striped Bass,51392,preysOn
51392,Lepomis macrochirus,Bluegill,49591,preysOn
51392,Alosa sapidissima,American shad,49243,preysOn
51392,Cyprinus carpio,European Carp,53911,preysOn
51392,Oncorhynchus tshawytscha,Chinook Salmon,54191,preysOn
51392,Gammaropsis nitida,,1023441,preysOn
51392,Gammarus,,59807,preysOn
51392,Cymadusa compta,,260502,preysOn
51392,Ampithoe longimana,,209037,preysOn
51392,Chironomidae,Non-biting Midges,53275,preysOn
51392,Gammarus daiberi,,954167,preysOn
51392,Psychodidae,Moth Flies and Sand Flies,52071,preysOn
51392,Rhithropanopeus harrisii,White-tipped Mud Crab,81612,preysOn
51392,Gammarus fasciatus,,370753,preysOn
51392,Homo sapiens,Human,43584,preyedUponBy
51392,no name,Coral Pea,122098,preyedUponBy
51392,Pomatomus saltatrix,Bluefish,50984,preyedUponBy
51392,Morone saxatilis,Striped Bass,51392,preyedUponBy
51392,Pandion haliaetus,Osprey,116999,preyedUponBy
392388,Agelaius phoeniceus,Red-winged Blackbird,9744,eats
392388,Garrulus glandarius,Eurasian Jay,8088,eats
392388,Seiurus aurocapilla,Ovenbird,62550,eats
392388,Mimus polyglottos,Northern Mockingbird,14886,eats
392388,Junco hyemalis,Dark-eyed Junco,10094,eats
392388,Cyanocitta stelleri,Steller's Jay,8234,eats
392388,Hylocichla mustelina,Wood Thrush,13270,eats
392388,Icterus galbula,Baltimore Oriole,9346,eats
392388,Corvus corone,Hooded Crow,144757,eats
392388,Cardinalis cardinalis,Northern Cardinal,9083,eats
392388,Cyanocitta cristata,Blue Jay,8229,eats
392388,Pyrrhula pyrrhula,Bullfinches,9459,eats
392388,Phainopepla nitens,Phainopepla,117002,eats
392388,Passerella iliaca,Fox Sparrow,9156,eats
392388,Sialia mexicana,Western Bluebird,12937,eats
392388,Lonchura punctulata,Scaly-breasted Munia,13893,eats
392388,Pycnonotus barbatus,Common Bulbul,14588,eats
392388,Pheucticus ludovicianus,Rose-breasted Grosbeak,10271,eats
392388,Molothrus ater,Brown-headed Cowbird,10373,eats
392388,Sturnus vulgaris,European Starling,14850,eats
392388,Picoides pubescens,Downy Woodpecker,792988,eats
392388,Quiscalus quiscula,Common Grackle,9602,eats
392388,Passer domesticus,House Sparrow,13858,eats
392388,Prosthemadera novaeseelandiae,Tūī,12580,eats
392388,Setophaga ruticilla,American Redstart,10247,eats
392388,Zonotrichia querula,Harris's Sparrow,9182,eats
392388,Zosterops lateralis,Silvereye,202505,eats
392388,Turdus merula,Eurasian Blackbird,12716,eats
392388,Turdus migratorius,American Robin,12727,eats
392388,Toxostoma redivivum,California Thrasher,14906,eats
392388,Toxostoma rufum,Brown Thrasher,14898,eats
48818,Macropus dorsalis,Black-striped Wallaby,42887,eats
48818,Macropus eugenii,Tammar Wallaby,42879,eats
48818,Monophyllus redmani,Leach's Single Leaf Bat,41175,preyedUponBy
27380,Caudata,Salamanders,26718,eats
27380,Batrachochytrium dendrobatidis,Amphibian Chytrid,320144,eatenBy
27380,Caudata,Salamanders,26718,preysOn
27380,Diadophis punctatus edwardsii,Northern Ringneck Snake,26591,preyedUponBy
40522,Formicidae,Ants,47336,eats
40522,Aphelocoma californica,California Scrub-Jay,506118,eatenBy
40522,Cyanocitta cristata,Blue Jay,8229,eatenBy
40522,Accipiter striatus,Sharp-shinned Hawk,5097,eatenBy
40522,Accipiter,Accipiters,5085,eatenBy
40522,Bubo virginianus,Great Horned Owl,20044,eatenBy
40522,Didelphimorphia,Opossums,42540,eatenBy
40522,Pantherophis alleghaniensis,Eastern/Gray Ratsnake Complex,857190,eatenBy
40522,Coleoptera,Beetles,47208,preysOn
40522,Diptera,Flies,47822,preysOn
40522,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,preysOn
40522,Lepidoptera,Butterflies and Moths,47157,preysOn
40522,Neuroptera,"Antlions, Lacewings, and Allies",48763,preysOn
40522,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
40522,Ephemeroptera,Mayflies,48011,preysOn
40522,Blattodea,Cockroaches and Termites,81769,preysOn
40522,Trichoptera,Caddisflies,62164,preysOn
40522,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",47201,preysOn
40522,Pentatomidae,Stink Bugs,47742,preysOn
40522,Scarabaeidae,Scarabs,48201,preysOn
40522,Carabidae,Ground Beetles,49567,preysOn
40522,Curculionidae,True Weevils,48736,preysOn
40522,Paonias excaecata,Blinded Sphinx,49716,preysOn
40522,Darapsa myron,Virginia Creeper Sphinx,118503,preysOn
40522,Plodia interpunctella,Indian-Meal Moth,124184,preysOn
40522,Nadata gibbosa,White-dotted Prominent,82204,preysOn
40522,Lochmaeus manteo,Variable Oakleaf Caterpillar Moth,153443,preysOn
40522,Xestia smithii,Smith's Dart,81679,preysOn
40522,Polia detracta,,495365,preysOn
40522,Peridroma saucia,Variegated Cutworm Moth,179339,preysOn
40522,Noctua pronuba,Large Yellow Underwing,81687,preysOn
40522,Mythimna unipuncta,White-speck Moth,121183,preysOn
40522,Melanchra adjuncta,Hitched Arches,204701,preysOn
40522,Orgyia,,49031,preysOn
40522,Neoscona,Spotted Orbweavers,85035,preysOn
40522,Drosophila,Small Fruit Flies,67740,preysOn
40522,Chrysoperla,Common Green Lacewings,59441,preysOn
40522,Lasius,,931956,preysOn
40522,Parapediasia teterrellus,Bluegrass Webworm Moth,553984,preysOn
40522,Udea rubigalis,Celery Leaftier Moth,143615,preysOn
40522,Campaea perlata,Pale Beauty,81681,preysOn
40522,Caripeta,,174546,preysOn
40522,Lymantria dispar,LD Moth,47802,preysOn
40522,Culicomorpha,Mosquitoes and Midges,153429,preysOn
40522,Aphelocoma californica,California Scrub-Jay,506118,preyedUponBy
40522,Cyanocitta cristata,Blue Jay,8229,preyedUponBy
40522,Accipiter striatus,Sharp-shinned Hawk,5097,preyedUponBy
40522,Accipiter,Accipiters,5085,preyedUponBy
40522,Bubo virginianus,Great Horned Owl,20044,preyedUponBy
40522,Didelphimorphia,Opossums,42540,preyedUponBy
40522,Pantherophis alleghaniensis,Eastern/Gray Ratsnake Complex,857190,preyedUponBy
73888,Rattus norvegicus,Brown Rat,44576,eats
73888,Poecile carolinensis,Carolina Chickadee,144814,eats
73888,Turdus migratorius,American Robin,12727,eats
73888,Sciurus carolinensis,Eastern Gray Squirrel,46017,eats
73888,Mammalia,Mammals,40151,eats
73888,Glaucomys volans,Southern Flying Squirrel,46272,eats
73888,Passeriformes,Perching Birds,7251,eats
73888,Passerina cyanea,Indigo Bunting,10227,eats
73888,Hemidactylus turcicus,Mediterranean House Gecko,34435,eats
73888,Peromyscus,North American Deer Mice,44349,eats
73888,Mus musculus,House Wren,7562,eats
73888,Bonasa umbellus,Ruffed Grouse,890,eats
73888,Tamias striatus,Eastern Chipmunk,46217,eats
73888,Lampropeltis getula,California King Snake,146199,eats
73888,Colinus virginianus,Northern Bobwhite,1280,eats
73888,Aves,Birds,3,eats
73888,Sylvilagus,Cottontail Rabbits,43096,eats
73888,Microtus,Meadow Voles,44259,eats
73888,Cardinalis cardinalis,Northern Cardinal,9083,eats
73888,Sylvilagus floridanus,Eastern Cottontail,43111,eats
73888,Gallus gallus,Junglefowl,879,eats
73888,Cyanocitta cristata,Blue Jay,8229,eats
73888,Micrurus tener,Texas Coralsnake,30494,eatenBy
73888,Lampropeltis calligaster,Prairie Kingsnake,29823,eatenBy
73888,Micrurus fulvius,Texas Coralsnake,30494,eatenBy
73888,Rattus norvegicus,Brown Rat,44576,preysOn
73888,Poecile carolinensis,Carolina Chickadee,144814,preysOn
73888,Turdus migratorius,American Robin,12727,preysOn
73888,Sciurus carolinensis,Eastern Gray Squirrel,46017,preysOn
73888,Mammalia,Mammals,40151,preysOn
73888,Glaucomys volans,Southern Flying Squirrel,46272,preysOn
73888,Passeriformes,Perching Birds,7251,preysOn
73888,Passerina cyanea,Indigo Bunting,10227,preysOn
73888,Hemidactylus turcicus,Mediterranean House Gecko,34435,preysOn
73888,Peromyscus,North American Deer Mice,44349,preysOn
73888,Mus musculus,House Wren,7562,preysOn
73888,Bonasa umbellus,Ruffed Grouse,890,preysOn
73888,Tamias striatus,Eastern Chipmunk,46217,preysOn
73888,Lampropeltis getula,California King Snake,146199,preysOn
73888,Colinus virginianus,Northern Bobwhite,1280,preysOn
73888,Aves,Birds,3,preysOn
73888,Sylvilagus,Cottontail Rabbits,43096,preysOn
73888,Microtus,Meadow Voles,44259,preysOn
73888,Cardinalis cardinalis,Northern Cardinal,9083,preysOn
73888,Sylvilagus floridanus,Eastern Cottontail,43111,preysOn
73888,Gallus gallus,Junglefowl,879,preysOn
73888,Cyanocitta cristata,Blue Jay,8229,preysOn
73888,Micrurus tener,Texas Coralsnake,30494,preyedUponBy
73888,Lampropeltis calligaster,Prairie Kingsnake,29823,preyedUponBy
73888,Micrurus fulvius,Texas Coralsnake,30494,preyedUponBy
5097,Mammalia,Mammals,40151,eats
5097,Aves,Birds,3,eats
5097,Chordata,Chordates,2,eats
5097,Animalia,Animals,1,eats
5097,Setophaga petechia,Yellow Warbler,145238,eats
5097,Tachycineta bicolor,Tree Swallow,11935,eats
5097,Microtus,Meadow Voles,44259,eats
5097,Empidonax,Empidonax Flycatchers,16597,eats
5097,Turdus migratorius,American Robin,12727,eats
5097,Spinus tristis,American Goldfinch,145310,eats
5097,Agelaius phoeniceus,Red-winged Blackbird,9744,eats
5097,Leiothlypis celata,Orange-crowned Warbler,979757,eats
5097,Peromyscus maniculatus,Deer Mouse,44396,eats
5097,Spizella passerina,Chipping Sparrow,9135,eats
5097,Empidonax difficilis,Pacific-slope Flycatcher,16598,eats
5097,Catharus,Brown Thrushes and Nightingale-Thrushes,12875,eats
5097,Sialia mexicana,Western Bluebird,12937,eats
5097,Haemorhous mexicanus,House Finch,199840,eats
5097,Melospiza melodia,Song Sparrow,9100,eats
5097,Catharus ustulatus,Swainson's Thrush,12878,eats
5097,Spizelloides arborea,American Tree Sparrow,474210,eats
5097,Regulus calendula,Ruby-crowned Kinglet,117095,eats
5097,Pooecetes gramineus,Vesper Sparrow,10168,eats
5097,Setophaga coronata,Yellow-rumped Warbler,145245,eats
5097,Progne subis,Purple Martin,11867,eats
5097,Vireo,"Vireos, Shrike-Babblers, and Erpornis",17354,eats
5097,Actitis macularius,Spotted Sandpiper,72458,eats
5097,Vireo gilvus,Warbling Vireo,17394,eats
5097,Catharus guttatus,Hermit Thrush,12890,eats
5097,Sorex monticolus,Dusky Shrew,46456,eats
5097,Troglodytes aedon,House Wren,7562,eats
5097,Poecile atricapillus,Black-capped Chickadee,144815,eats
5097,Contopus sordidulus,Western Wood-Pewee,16079,eats
5097,Salpinctes obsoletus,Rock Wren,7486,eats
5097,Junco hyemalis,Dark-eyed Junco,10094,eats
5097,Myodes gapperi,Southern Red-backed Vole,74677,eats
5097,Passerculus sandwichensis,Savannah Sparrow,9981,eats
5097,Certhia americana,Brown Creeper,7458,eats
5097,Piranga ludoviciana,Western Tanager,9919,eats
5097,Dumetella carolinensis,Gray Catbird,14995,eats
5097,Sitta canadensis,Red-breasted Nuthatch,14823,eats
5097,Molothrus ater,Brown-headed Cowbird,10373,eats
5097,Tamiasciurus hudsonicus,American Red Squirrel,46260,eats
5097,Picoides pubescens,Downy Woodpecker,792988,eats
5097,Regulus satrapa,Golden-crowned Kinglet,117100,eats
5097,Vireo olivaceus,Red-eyed Vireo,891704,eats
5097,Tachycineta thalassina,Violet-green Swallow,11931,eats
5097,Sialia currucoides,Mountain Bluebird,12936,eats
5097,Peromyscus,North American Deer Mice,44349,eats
5097,Parulidae,New World Warblers,71349,eats
5097,Sciurus,Tree Squirrels,45994,eats
5097,Geothlypis,Yellowthroats and Allies,9714,eats
5097,Setophaga nigrescens,Black-throated Gray Warbler,145254,eats
5097,Tyrannus verticalis,Western Kingbird,16791,eats
5097,Thryomanes bewickii,Bewick's Wren,7576,eats
5097,Sphyrapicus varius,Yellow-bellied Sapsucker,18463,eats
5097,Cyanocitta stelleri,Steller's Jay,8234,eats
5097,Contopus cooperi,Olive-sided Flycatcher,16110,eats
5097,Colaptes auratus,Northern Flicker,18236,eats
5097,Sciuridae,Squirrels,45933,eats
5097,Pipilo erythrophthalmus,Eastern Towhee,9424,eats
5097,Selasphorus rufus,Rufous Hummingbird,6363,eats
5097,Psaltriparus minimus,Bushtit,7266,eats
5097,Sceloporus occidentalis,Western Fence Lizard,36204,eats
5097,Parus,Great Tits and Allies,13548,eats
5097,Bombycilla cedrorum,Cedar Waxwing,7428,eats
5097,Todus mexicanus,Puerto Rican Tody,2121,eats
5097,Setophaga ruticilla,American Redstart,10247,eats
5097,Myiarchus antillarum,Puerto Rican Flycatcher,16024,eats
5097,Seiurus aurocapilla,Ovenbird,62550,eats
5097,Mniotilta varia,Black-and-white Warbler,10286,eats
5097,Passer domesticus,House Sparrow,13858,eats
5097,Cardinalis cardinalis,Northern Cardinal,9083,eats
5097,Cyanocitta cristata,Blue Jay,8229,eats
5097,Sialia sialis,Eastern Bluebird,12942,eats
5097,Zenaida macroura,Mourning Dove,3454,eats
5097,Sturnus vulgaris,European Starling,14850,eats
5097,Geothlypis trichas,Common Yellowthroat,9721,eats
5097,Passeriformes,Perching Birds,7251,eats
5097,Streptopelia decaocto,Eurasian Collared-Dove,2969,eats
5097,Zenaida asiatica,White-winged Dove,3460,eats
5097,Life,,48460,eats
5097,Zenaida macroura,Mourning Dove,3454,eatenBy
5097,Lasiurus borealis,Eastern Red Bat,40522,preysOn
5097,Aves,Birds,3,preysOn
5097,Zenaida asiatica,White-winged Dove,3460,preysOn
5097,Sturnus vulgaris,European Starling,14850,preysOn
5097,Tamias striatus,Eastern Chipmunk,46217,preysOn
5097,Agelaius phoeniceus,Red-winged Blackbird,9744,preysOn
5097,Picoides pubescens,Downy Woodpecker,792988,preysOn
5097,Cyanocitta cristata,Blue Jay,8229,preysOn
5097,Passer domesticus,House Sparrow,13858,preysOn
5097,Columba livia domestica,Feral Pigeon,122767,preysOn
5097,Zenaida macroura,Mourning Dove,3454,preyedUponBy
172392,Vespula maculifrons,Eastern Yellowjacket,119994,eats
172392,Tipuloidea,Typical Crane Flies,51226,eats
172392,Diptera,Flies,47822,eats
172392,Chrysopilus thoracicus,Golden-backed Snipe Fly,61492,eats
172392,Vespula maculifrons,Eastern Yellowjacket,119994,preysOn
172392,Tipuloidea,Typical Crane Flies,51226,preysOn
172392,Diptera,Flies,47822,preysOn
172392,Chrysopilus thoracicus,Golden-backed Snipe Fly,61492,preysOn
